"Date","Julian","Month","Day","waterYear","Q","GenConc","GenFlux","frost","frost_out_days","season"
2010-02-24,58493,2,55,2010,79.2871698322966,0.0564,386.363207105988,"frost",-9,"frost"
2010-02-25,58494,2,56,2010,124.59412402218,0.0451,485.498447429789,"frost",-8,"frost"
2010-02-26,58495,2,57,2010,121.762439385313,0.0396,416.602880610484,"frost",-7,"frost"
2010-02-27,58496,2,58,2010,104.772331564106,0.063,570.296755169743,"frost",-6,"frost"
2010-02-28,58497,2,59,2010,90.6139083797675,0.0736,576.217467943277,"frost",-5,"thaw"
2010-03-01,58498,3,61,2010,93.4455930166353,0.0640699342875146,517.281379548508,"frost",-4,"thaw"
2010-03-02,58499,3,62,2010,161.406024301461,0.0633,882.748915627606,"frost",-3,"thaw"
2010-03-03,58500,3,63,2010,280.053610586219,0.063,1524.38781314291,"frost",-2,"thaw"
2010-03-04,58501,3,64,2010,322.812048602922,0.079,2203.3859189441,"frost",-1,"thaw"
2010-03-05,58502,3,65,2010,317.148679329186,0.0605,1657.79957658952,"frost_out",0,"thaw"
2010-03-06,58503,3,66,2010,319.980363966054,0.064,1769.36342058669,"warm",1,"thaw"
2010-03-07,58504,3,67,2010,334.138787150393,0.0689,1989.1148343548,"warm",2,"thaw"
2010-03-08,58505,3,68,2010,351.128894971599,0.0719918774966711,2184.05621309791,"warm",3,"thaw"
2010-03-09,58506,3,69,2010,379.445741340277,0.0752,2465.36522629535,"warm",4,"thaw"
2010-03-10,58507,3,70,2010,455.901226535705,0.0762,3001.50778711859,"warm",5,"thaw"
2010-03-11,58508,3,71,2010,487.04975754125,0.0826,3475.89878165919,"warm",6,"thaw"
2010-03-12,58509,3,72,2010,492.713126814986,0.0783515950069348,3335.45984929224,"warm",7,"thaw"
2010-03-13,58510,3,73,2010,552.178504189208,0.0781151260504202,3726.73383469106,"warm",8,"thaw"
2010-03-14,58511,3,74,2010,815.525175417908,0.0811546987951807,5718.27167748811,"warm",9,"thaw"
2010-03-15,58512,3,75,2010,835.346967875982,0.0736870623145401,5318.28841617846,"warm",10,"thaw"
2010-03-16,58513,3,76,2010,705.089474580066,0.0791004559474319,4818.77846694879,"warm",11,"thaw"
2010-03-17,58514,3,77,2010,563.505242736679,0.0876833779264214,4269.02772923137,"warm",12,"thaw"
2010-03-18,58515,3,78,2010,438.911118714499,0.0800583959899749,3035.96814065313,"warm",13,"thaw"
2010-03-19,58516,3,79,2010,362.45563351907,0.0782,2448.92423875893,"warm",14,"thaw"
2010-03-20,58517,3,80,2010,262.780334301326,0.0824,1870.82780081149,"warm",15,"thaw"
2010-03-21,58518,3,81,2010,209.827831591899,0.077,1395.94259801459,"warm",16,"thaw"
2010-03-22,58519,3,82,2010,171.883257457872,0.0769859263331501,1143.29593122223,"warm",17,"thaw"
2010-03-23,58520,3,83,2010,143.566411089194,0.0804,997.292688615753,"warm",18,"thaw"
2010-03-24,58521,3,84,2010,174.714942094739,0.0716,1080.82856338416,"warm",19,"thaw"
2010-03-25,58522,3,85,2010,190.006039133825,0.0642,1053.94069835063,"warm",20,"thaw"
2010-03-26,58523,3,86,2010,221.15457013937,0.0549,1049.01574181628,"warm",21,"spring"
2010-03-27,58524,3,87,2010,278.920936731472,0.0548,1320.61253756123,"warm",22,"spring"
2010-03-28,58525,3,88,2010,270.992219748242,0.0579,1355.65483882377,"warm",23,"spring"
2010-03-29,58526,3,89,2010,546.515134915473,0.0529401258851298,2499.77491550385,"warm",24,"spring"
2010-03-30,58527,3,90,2010,705.089474580066,0.0635568422463477,3871.86570767049,"warm",25,"spring"
2010-03-31,58528,3,91,2010,523.861657820531,0.0588906001446132,2665.48556924379,"warm",26,"spring"
2010-04-01,58529,4,92,2010,368.119002792806,0.0648,2060.99522331614,"warm",27,"spring"
2010-04-02,58530,4,93,2010,230.78229790472,0.0803,1601.14912027912,"warm",28,"spring"
2010-04-03,58531,4,94,2010,187.174354496957,0.0783,1266.25696909446,"warm",29,"spring"
2010-04-04,58532,4,95,2010,143.849579552881,0.072,894.859464482562,"warm",30,"spring"
2010-04-05,58533,4,96,2010,118.930754748445,0.0683847006129184,702.695006536968,"warm",31,"spring"
2010-04-06,58534,4,97,2010,88.9148975976469,0.0651,500.114289623629,"warm",32,"spring"
2010-04-07,58535,4,98,2010,75.6059798043685,0.0523,341.642253061596,"warm",33,"spring"
2010-04-08,58536,4,99,2010,399.267533798351,0.0579591913493183,1999.40170098145,"warm",34,"spring"
2010-04-09,58537,4,100,2010,722.079582401273,0.0627348139412998,3913.87924103806,"warm",35,"spring"
2010-04-10,58538,4,101,2010,552.178504189208,0.0851192651098901,4060.88886119591,"warm",36,"spring"
2010-04-11,58539,4,102,2010,387.94079525088,0.0823030451866405,2758.64044043011,"warm",37,"spring"
2010-04-12,58540,4,103,2010,286.000148323641,0.0962905895510465,2379.38021802174,"warm",38,"spring"
2010-04-13,58541,4,104,2010,163.954540474642,0.0916,1297.57558240603,"warm",39,"spring"
2010-04-14,58542,4,105,2010,113.267385474709,0.1035,1012.88226786904,"warm",40,"spring"
2010-04-15,58543,4,106,2010,102.506983854612,0.0946,837.83468211664,"warm",41,"spring"
2010-04-16,58544,4,107,2010,88.3485606702733,0.0872,665.625123974693,"warm",42,"spring"
2010-04-17,58545,4,108,2010,66.261420502705,0.0853,488.341368191296,"warm",43,"spring"
2010-04-18,58546,4,109,2010,61.7307250837166,0.0519,276.810448191399,"warm",44,"spring"
2010-04-19,58547,4,110,2010,49.8376496088721,0.0379031902323749,163.210110957463,"warm",45,"spring"
2010-04-20,58548,4,111,2010,50.9703234636192,0.0063,27.7441664677172,"warm",NA,"spring"
2010-04-21,58549,4,112,2010,52.3861657820531,0.0031,14.0311106430651,"warm",NA,"spring"
2010-04-22,58550,4,113,2010,42.475269553016,0.0048,17.6153437890268,"warm",NA,"spring"
2010-04-23,58551,4,114,2010,40.2099218435218,0.0028,9.72758429238481,"warm",NA,"spring"
2010-04-24,58552,4,115,2010,43.6079434077631,0.002,7.53545262086147,"warm",NA,"spring"
2010-04-25,58553,4,116,2010,78.4376644412363,0.00318021628498728,21.5523709469903,"warm",NA,"spring"
2010-04-26,58554,4,117,2010,583.327035194754,0.0374003066559421,1884.95510373953,"warm",NA,"spring"
2010-04-27,58555,4,118,2010,979.762884356236,0.0991772491349481,8395.50421511774,"warm",NA,"spring"
2010-04-28,58556,4,119,2010,741.901374859347,0.124987974164445,8011.76398906921,"warm",NA,"spring"
2010-04-29,58557,4,120,2010,506.871549999325,0.136178014184397,5963.73936124107,"warm",NA,"spring"
2010-04-30,58558,4,121,2010,314.316994692319,0.132665756541524,3602.80240370334,"warm",NA,"spring"
2010-05-01,58559,5,122,2010,257.11696502759,0.125207704829083,2781.47736550577,"warm",NA,"spring"
2010-05-02,58560,5,123,2010,191.988218379632,0.12105,2007.95101933143,"warm",NA,"spring"
2010-05-03,58561,5,124,2010,272.124893602989,0.101375850622407,2383.50751757583,"warm",NA,"spring"
2010-05-04,58562,5,125,2010,300.15857150798,0.0836,2168.057368345,"warm",NA,"spring"
2010-05-05,58563,5,126,2010,281.186284440966,0.0794,1928.98290107054,"warm",NA,"spring"
2010-05-06,58564,5,127,2010,236.445667178456,0.0806,1646.56979492402,"warm",NA,"spring"
2010-05-07,58565,5,128,2010,181.510985223222,0.0739,1158.94038021086,"warm",NA,"spring"
2010-05-08,58566,5,129,2010,202.74861999973,0.0735,1287.53483644628,"warm",NA,"spring"
2010-05-09,58567,5,130,2010,167.352562038883,0.0677,978.891994082799,"warm",NA,"spring"
2010-05-10,58568,5,131,2010,114.96639625683,0.0639100358422939,634.824562069443,"warm",NA,"spring"
2010-05-11,58569,5,132,2010,154.893149636665,0.0649,868.541651546651,"warm",NA,"spring"
2010-05-12,58570,5,133,2010,399.267533798351,0.0521499138821908,1799.00071230574,"warm",NA,"spring"
2010-05-13,58571,5,134,2010,586.158719831621,0.0688710945112049,3487.91551995662,"warm",NA,"spring"
2010-05-14,58572,5,135,2010,591.822089105357,0.0685111757105943,3503.21130455974,"warm",NA,"spring"
2010-05-15,58573,5,136,2010,656.950835753315,0.0926279616724739,5257.61425453171,"warm",NA,"spring"
2010-05-16,58574,5,137,2010,484.218072904383,0.0916201533406353,3833.06118535928,"warm",NA,"spring"
2010-05-17,58575,5,138,2010,336.970471787261,0.0993728941684665,2893.1671610623,"warm",NA,"spring"
2010-05-18,58576,5,139,2010,540.851765641737,0.0936740767045455,4377.35143703632,"warm",NA,"spring"
2010-05-19,58577,5,140,2010,770.218221228024,0.0776231292517007,5165.57507371758,"warm",NA,"spring"
2010-05-20,58578,5,141,2010,611.643881563431,0.0987658291457286,5219.38210503088,"warm",NA,"spring"
2010-05-21,58579,5,142,2010,467.227965083176,0.0995946090534979,4020.48459544208,"warm",NA,"spring"
2010-05-22,58580,5,143,2010,631.465674021505,0.097743721633888,5332.76395743572,"warm",NA,"spring"
2010-05-23,58581,5,144,2010,906.139083797675,0.0929720050574228,7278.8170304073,"warm",NA,"spring"
2010-05-24,58582,5,145,2010,832.515283239114,0.0976521791767554,7024.05489078028,"warm",NA,"spring"
2010-05-25,58583,5,146,2010,688.09936675886,0.119845338157529,7125.01931190503,"warm",NA,"spring"
2010-05-26,58584,5,147,2010,566.336927373547,0.123143771372741,6025.61074502264,"warm",NA,"spring"
2010-05-27,58585,5,148,2010,458.732911172573,0.1187,4704.61794245434,"warm",NA,"spring"
2010-05-28,58586,5,149,2010,421.921010893293,0.1126,4104.71762341692,"warm",NA,"spring"
2010-05-29,58587,5,150,2010,404.930903072086,0.1021,3572.07366559622,"warm",NA,"spring"
2010-05-30,58588,5,151,2010,351.128894971599,0.0947,2872.96470896922,"warm",NA,"spring"
2010-05-31,58589,5,152,2010,247.206068798553,0.0958114318053197,2046.39846358065,"warm",NA,"spring"
2010-06-01,58590,6,153,2010,311.485310055451,0.103039411095043,2773.03071567201,"warm",NA,"spring"
2010-06-02,58591,6,154,2010,370.950687429673,0.11348608137045,3637.2447271931,"warm",NA,"spring"
2010-06-03,58592,6,155,2010,399.267533798351,0.1019,3515.21525036609,"warm",NA,"spring"
2010-06-04,58593,6,156,2010,294.495202234244,0.1072,2727.63812270975,"warm",NA,"spring"
2010-06-05,58594,6,157,2010,204.730799245537,0.1288,2278.3098478601,"warm",NA,"spring"
2010-06-06,58595,6,158,2010,239.843688742697,0.1402,2905.29375797314,"warm",NA,"spring"
2010-06-07,58596,6,159,2010,248.905079580674,0.126350624219725,2717.22057204774,"warm",NA,"spring"
2010-06-08,58597,6,160,2010,267.594198184001,0.1101,2545.52727341305,"warm",NA,"spring"
2010-06-09,58598,6,161,2010,250.320921899108,0.1031,2229.81872092975,"warm",NA,"spring"
2010-06-10,58599,6,162,2010,302.990256144848,0.1115,2918.88693159701,"warm",NA,"spring"
2010-06-11,58600,6,163,2010,336.970471787261,0.1128,3284.0872604009,"warm",NA,"spring"
2010-06-12,58601,6,164,2010,325.64373323979,0.1054,2965.49419537214,"warm",NA,"spring"
2010-06-13,58602,6,165,2010,356.792264245335,0.1876,5783.1173659375,"warm",NA,"spring"
2010-06-14,58603,6,166,2010,396.435849161483,0.119084686346863,4078.8955083497,"warm",NA,"spring"
2010-06-15,58604,6,167,2010,331.307102513525,0.1187,3397.77962510591,"warm",NA,"spring"
2010-06-16,58605,6,168,2010,407.762587708954,0.1289,4541.23562881111,"warm",NA,"spring"
2010-06-17,58606,6,169,2010,362.45563351907,0.1255,3930.17892537398,"warm",NA,"spring"
2010-06-18,58607,6,170,2010,308.653625418583,0.1283,3421.46247620004,"warm",NA,"spring"
2010-06-19,58608,6,171,2010,238.144677960577,0.1299,2672.78345283562,"warm",NA,"spring"
2010-06-20,58609,6,172,2010,191.421881452259,0.1497,2475.86592845403,"warm",NA,"spring"
2010-06-21,58610,6,173,2010,154.043644245605,0.154088893265065,2050.82622630628,"warm",NA,"spring"
2010-06-22,58611,6,174,2010,143.566411089194,0.1483,1839.53365325518,"warm",NA,"spring"
2010-06-23,58612,6,175,2010,116.382238575264,0.1447,1455.02005724704,"warm",NA,"spring"
2010-06-24,58613,6,176,2010,99.3921307540575,0.1371,1177.34352131934,"warm",NA,"spring"
2010-06-25,58614,6,177,2010,88.3485606702733,0.1415,1080.11416333049,"warm",NA,"spring"
2010-06-26,58615,6,178,2010,83.2515283239114,0.1052,756.696451363962,"warm",NA,"spring"
2010-06-27,58616,6,179,2010,73.9069690222479,0.1136,725.399857232124,"warm",NA,"spring"
2010-06-28,58617,6,180,2010,143.566411089194,0.117194115641288,1453.69197360504,"warm",NA,"spring"
2010-06-29,58618,6,181,2010,190.855544524885,0.104118715819323,1716.90919513304,"warm",NA,"spring"
2010-06-30,58619,6,182,2010,270.425882820869,0.104691470168228,2446.09487228659,"warm",NA,"spring"
2010-07-01,58620,7,183,2010,197.651587653368,0.094400581511931,1612.08790369065,"warm",NA,"fall"
2010-07-02,58621,7,184,2010,130.540661759603,0.0911,1027.4907703363,"warm",NA,"fall"
2010-07-03,58622,7,185,2010,78.720832904923,0.0962,654.302372439191,"warm",NA,"fall"
2010-07-04,58623,7,186,2010,65.4119151116447,0.0817,461.734859343286,"warm",NA,"fall"
2010-07-05,58624,7,187,2010,53.802008100487,0.0737457627118644,342.806698609947,"warm",NA,"fall"
2010-07-06,58625,7,188,2010,43.6079434077631,0.0765916770186335,288.576476663118,"warm",NA,"fall"
2010-07-07,58626,7,189,2010,33.4138787150393,0.0625,180.434945061212,"warm",NA,"fall"
2010-07-08,58627,7,190,2010,35.3960579608467,0.0493,150.770216805386,"warm",NA,"fall"
2010-07-09,58628,7,191,2010,41.6257641619557,0.053,190.612699250428,"warm",NA,"fall"
2010-07-10,58629,7,192,2010,39.0772479887748,0.0609,205.615100377416,"warm",NA,"fall"
2010-07-11,58630,7,193,2010,47.0059649720044,0.0642,260.736446983912,"warm",NA,"fall"
2010-07-12,58631,7,194,2010,42.7584380167028,0.060588418079096,223.833552678585,"warm",NA,"fall"
2010-07-13,58632,7,195,2010,44.7406172625102,0.0758,293.011671326251,"warm",NA,"fall"
2010-07-14,58633,7,196,2010,28.8831832960509,0.0716,178.678303833362,"warm",NA,"fall"
2010-07-15,58634,7,197,2010,28.2035789832026,0.0424,103.319863103905,"warm",NA,"fall"
2010-07-16,58635,7,198,2010,25.2586269608602,0.024,52.3762888660397,"warm",NA,"fall"
2010-07-17,58636,7,199,2010,25.5984291172843,0.0027,5.97160154448009,"warm",NA,"fall"
2010-07-18,58637,7,200,2010,22.3419917848864,0.004,7.72139236085675,"warm",NA,"fall"
2010-07-19,58638,7,201,2010,17.4714942094739,0.00394191566009748,5.95046793279984,"warm",NA,"fall"
2010-07-20,58639,7,202,2010,14.6398095726062,0.0034,4.3005904600488,"warm",NA,"fall"
2010-07-21,58640,7,203,2010,22.6534770949419,0.0075,14.6794531575223,"warm",NA,"fall"
2010-07-22,58641,7,204,2010,22.993279251366,0.0019,3.77457672190424,"warm",NA,"fall"
2010-07-23,58642,7,205,2010,24.9754584971734,0.0016,3.45260738264926,"warm",NA,"fall"
2010-07-24,58643,7,206,2010,36.5287318155938,0.0056,17.6740616016569,"warm",NA,"fall"
2010-07-25,58644,7,207,2010,28.3168463686774,0.0374,91.5019246818892,"warm",NA,"fall"
2010-07-26,58645,7,208,2010,24.5223889552746,0.0258740888382688,54.8203222387028,"warm",NA,"fall"
2010-07-27,58646,7,209,2010,33.9802156424128,0.0285,83.6728829978773,"warm",NA,"fall"
2010-07-28,58647,7,210,2010,48.9881442178118,0.0221,93.5399220952586,"warm",NA,"fall"
2010-07-29,58648,7,211,2010,41.9089326256425,0.0421,152.441227889817,"warm",NA,"fall"
2010-07-30,58649,7,212,2010,38.5109110614012,0.0322,107.140435445703,"warm",NA,"fall"
2010-07-31,58650,7,213,2010,42.475269553016,0.0346,126.977269812568,"warm",NA,"fall"
2010-08-01,58651,8,214,2010,37.0950687429673,0.0338,108.329471151462,"warm",NA,"fall"
2010-08-02,58652,8,215,2010,28.0336779049906,0.0274147688572681,66.4015795186539,"warm",NA,"fall"
2010-08-03,58653,8,216,2010,31.7148679329186,0.0509,139.474377600672,"warm",NA,"fall"
2010-08-04,58654,8,217,2010,27.8354599804098,0.0523,125.780649722678,"warm",NA,"fall"
2010-08-05,58655,8,218,2010,23.6162498714769,0.0561,114.468907777043,"warm",NA,"fall"
2010-08-06,58656,8,219,2010,30.5821940781715,0.0458,121.017411830614,"warm",NA,"fall"
2010-08-07,58657,8,220,2010,59.1822089105357,0.0507,259.246482488423,"warm",NA,"fall"
2010-08-08,58658,8,221,2010,71.0752843853802,0.0162,99.4826540485289,"warm",NA,"fall"
2010-08-09,58659,8,222,2010,47.0059649720044,0.0345993939393939,140.519050522652,"warm",NA,"fall"
2010-08-10,58660,8,223,2010,29.1663517597377,0.0317,79.8831375077103,"warm",NA,"fall"
2010-08-11,58661,8,224,2010,22.6534770949419,0.0342,66.9383063983019,"warm",NA,"fall"
2010-08-12,58662,8,225,2010,24.6073394943806,0.0502,106.728921442187,"warm",NA,"fall"
2010-08-13,58663,8,226,2010,23.3897151005275,0.0626,126.506548681317,"warm",NA,"fall"
2010-08-14,58664,8,227,2010,22.115457013937,0.0614,117.321614840655,"warm",NA,"fall"
2010-08-15,58665,8,228,2010,18.8023859888018,0.0611,99.2585477303241,"warm",NA,"fall"
2010-08-16,58666,8,229,2010,21.6907043184069,0.0613169578010354,114.912691318065,"warm",NA,"fall"
2010-08-17,58667,8,230,2010,16.1406024301461,0.0648,90.3667136377075,"warm",NA,"fall"
2010-08-18,58668,8,231,2010,14.8380274971869,0.0588,75.3819278545087,"warm",NA,"fall"
2010-08-19,58669,8,232,2010,16.678622511151,0.0589,84.8768428143468,"warm",NA,"fall"
2010-08-20,58670,8,233,2010,13.1390167150663,0.0572,64.9340717271948,"warm",NA,"fall"
2010-08-21,58671,8,234,2010,13.252284100541,0.0633,72.4783320199508,"warm",NA,"fall"
2010-08-22,58672,8,235,2010,15.2344633463484,0.061,80.2917156205947,"warm",NA,"fall"
2010-08-23,58673,8,236,2010,15.3477307318231,0.0474273911442511,62.8908043905923,"warm",NA,"fall"
2010-08-24,58674,8,237,2010,12.6576303267988,0.0487,53.2592579734647,"warm",NA,"fall"
2010-08-25,58675,8,238,2010,13.2806009469097,0.0384,44.0618465976191,"warm",NA,"fall"
2010-08-26,58676,8,239,2010,11.9213923212132,0.0265,27.2952198586497,"warm",NA,"fall"
2010-08-27,58677,8,240,2010,15.0645622681364,0.0253,32.9299279531646,"warm",NA,"fall"
2010-08-28,58678,8,241,2010,11.5249564720517,0.0149,14.8367679638605,"warm",NA,"fall"
2010-08-29,58679,8,242,2010,12.1196102457939,0.0193,20.2096924770663,"warm",NA,"fall"
2010-08-30,58680,8,243,2010,11.8364417821071,0.0210416526704736,21.518636846404,"warm",NA,"fall"
2010-08-31,58681,8,244,2010,9.20297506982014,0.0286,22.7409195165284,"warm",NA,"fall"
2010-09-01,58682,9,245,2010,6.79604312848257,0.0435,25.5422484940889,"warm",NA,"fall"
2010-09-02,58683,9,246,2010,7.8720832904923,0.0515,35.0276218093746,"warm",NA,"fall"
2010-09-03,58684,9,247,2010,9.51446037987559,0.0498,40.9380589656983,"warm",NA,"fall"
2010-09-04,58685,9,248,2010,10.8453521592034,0.0635,59.5019400862537,"warm",NA,"fall"
2010-09-05,58686,9,249,2010,11.5249564720517,0.0522,51.9784756854708,"warm",NA,"fall"
2010-09-06,58687,9,250,2010,9.8825793826684,0.0377,32.1903281715781,"warm",NA,"fall"
2010-09-07,58688,9,251,2010,11.1851543156276,0.0389645921450151,37.6552779253185,"warm",NA,"fall"
2010-09-08,58689,9,252,2010,9.08970768434543,0.0368,28.90090737653,"warm",NA,"fall"
2010-09-09,58690,9,253,2010,5.04039865362457,0.0233,10.1469273375847,"warm",NA,"fall"
2010-09-10,58691,9,254,2010,2.51736764217542,0.0423,9.20027386921134,"warm",NA,"fall"
2010-09-11,58692,9,255,2010,2.44657552625372,0.0389,8.22284248071772,"warm",NA,"fall"
2010-09-12,58693,9,256,2010,6.2580230474777,0.0367,19.8434401207861,"warm",NA,"fall"
2010-09-13,58694,9,257,2010,6.20138935474034,0.033428950794064,17.9112331809602,"warm",NA,"fall"
2010-09-14,58695,9,258,2010,5.01208180725589,0.036,15.5895792532887,"warm",NA,"fall"
2010-09-15,58696,9,259,2010,3.68119002792806,0.032,10.1777541892155,"warm",NA,"fall"
2010-09-16,58697,9,260,2010,5.66336927373547,0.0323,15.8048778995991,"warm",NA,"fall"
2010-09-17,58698,9,261,2010,6.76772628211389,0.03,17.5419465232392,"warm",NA,"fall"
2010-09-18,58699,9,262,2010,4.19089326256425,0.028,10.1386089807954,"warm",NA,"fall"
2010-09-19,58700,9,263,2010,4.44574487988234,0.0290088363538161,11.1426525237303,"warm",NA,"fall"
2010-09-20,58701,9,264,2010,3.68119002792806,0.03505,11.1478213853751,"warm",NA,"fall"
2010-09-21,58702,9,265,2010,8.72158868155262,0.0434,32.7038643745388,"warm",NA,"fall"
2010-09-22,58703,9,266,2010,8.89148975976469,0.0382,29.3461841223082,"warm",NA,"fall"
2010-09-23,58704,9,267,2010,6.96594420669463,0.0422,25.3983898531452,"warm",NA,"fall"
2010-09-24,58705,9,268,2010,7.78713275138627,0.0444,29.872687175558,"warm",NA,"fall"
2010-09-25,58706,9,269,2010,6.03148827652828,0.04,20.8448234836817,"warm",NA,"fall"
2010-09-26,58707,9,270,2010,2.32764477150528,0.0415,8.34600309270933,"warm",NA,"fall"
2010-09-27,58708,9,271,2010,1.54609981172978,0.0446159960745829,5.95993966252267,"warm",NA,"fall"
2010-09-28,58709,9,272,2010,3.34138787150393,0.0539,15.5607096620789,"warm",NA,"fall"
2010-09-29,58710,9,273,2010,4.38911118714499,0.0387,14.675783294233,"warm",NA,"fall"
2010-09-30,58711,9,274,2010,3.96435849161483,0.0396,13.5638147175506,"warm",NA,"fall"
2010-10-01,58712,10,275,2011,8.86317291339601,0.0366,28.0274799136574,"warm",NA,"fall"
2010-10-02,58713,10,276,2011,7.70218221228024,0.0307,20.4298842744291,"warm",NA,"fall"
2010-10-03,58714,10,277,2011,6.85267682121992,0.0375,22.2026729007525,"warm",NA,"fall"
2010-10-04,58715,10,278,2011,7.27742951675008,0.0349622658340767,21.9832207505314,"warm",NA,"fall"
2010-10-05,58716,10,279,2011,7.22079582401273,0.0425,26.5147622657747,"warm",NA,"fall"
2010-10-06,58717,10,280,2011,8.35346967875982,0.039,28.1478514295491,"warm",NA,"fall"
2010-10-07,58718,10,281,2011,7.16416213127537,0.0419,25.9354131811578,"warm",NA,"fall"
2010-10-08,58719,10,282,2011,4.13425956982689,0.0427,15.252441145771,"warm",NA,"fall"
2010-10-09,58720,10,283,2011,2.86000148323641,0.0356,8.79690696219789,"warm",NA,"fall"
2010-10-10,58721,10,284,2011,1.95952576871247,0.0332,5.62086047703635,"warm",NA,"fall"
2010-10-11,58722,10,285,2011,3.45465525697864,0.0320063035161232,9.55331234194425,"warm",NA,"fall"
2010-10-12,58723,10,286,2011,2.76655589021978,0.0329,7.86410111130313,"warm",NA,"fall"
2010-10-13,58724,10,287,2011,2.83168463686774,0.0318,7.78011017348684,"warm",NA,"fall"
2010-10-14,58725,10,288,2011,9.28792560892617,0.0312,25.0372753054701,"warm",NA,"fall"
2010-10-15,58726,10,289,2011,9.59941091898162,0.032,26.5404513088004,"warm",NA,"fall"
2010-10-16,58727,10,290,2011,7.67386536591156,0.0358,23.7361864406084,"warm",NA,"fall"
2010-10-17,58728,10,291,2011,5.63505242736679,0.0347,16.8943379814398,"warm",NA,"fall"
2010-10-18,58729,10,292,2011,4.78554703630647,0.0387282891848383,16.0130346793681,"warm",NA,"fall"
2010-10-19,58730,10,293,2011,4.78554703630647,0.0397,16.4148091782941,"warm",NA,"fall"
2010-10-20,58731,10,294,2011,5.60673558099812,0.0372,18.0204966961744,"warm",NA,"fall"
2010-10-21,58732,10,295,2011,5.18198288546796,0.0382,17.1030308738293,"warm",NA,"fall"
2010-10-22,58733,10,296,2011,4.27584380167028,0.0317,11.7110230715187,"warm",NA,"fall"
2010-10-23,58734,10,297,2011,3.53960579608467,0.0352,10.7649323155164,"warm",NA,"fall"
2010-10-24,58735,10,298,2011,5.63505242736679,0.0342,16.6509037165776,"warm",NA,"fall"
2010-10-25,58736,10,299,2011,7.02257789943198,0.0327664184157075,19.8810483099571,"warm",NA,"fall"
2010-10-26,58737,10,300,2011,6.05980512289695,0.0367074681238616,19.2188249325118,"warm",NA,"fall"
2010-10-27,58738,10,301,2011,8.09861806144172,0.0368,25.7497180987152,"warm",NA,"fall"
2010-10-28,58739,10,302,2011,10.3922826173046,0.0329,29.5406868766453,"warm",NA,"fall"
2010-10-29,58740,10,303,2011,5.66336927373547,0.03,14.6794531575223,"warm",NA,"fall"
2010-10-30,58741,10,304,2011,3.65287318155938,0.0304,9.5944905837566,"warm",NA,"fall"
2010-10-31,58742,10,305,2011,4.44574487988234,0.0278,10.678323541887,"warm",NA,"fall"
2010-11-01,58743,11,306,2011,4.36079434077631,0.0276756618274979,10.4274319226047,"warm",NA,"fall"
2010-11-02,58744,11,307,2011,5.3802008100487,0.0259,12.0395981646946,"warm",NA,"fall"
2010-11-03,58745,11,308,2011,6.11643881563431,0.0278,14.6911967200484,"warm",NA,"fall"
2010-11-04,58746,11,309,2011,5.86158719831621,0.0245,12.4078077813958,"warm",NA,"fall"
2010-11-05,58747,11,310,2011,6.05980512289695,0.0284,14.8693074183596,"warm",NA,"fall"
2010-11-06,58748,11,311,2011,4.95544811451854,0.0288,12.3307406523188,"warm",NA,"fall"
2010-11-07,58749,11,312,2011,5.52178504189208,0.0268,12.785803700202,"warm",NA,"fall"
2010-11-08,58750,11,313,2011,5.04039865362457,0.0226180419369437,9.84994111813781,"warm",NA,"fall"
2010-11-09,58751,11,314,2011,5.21029973183663,0.0166,7.47282028738938,"warm",NA,"fall"
2010-11-10,58752,11,315,2011,5.40851765641737,0.0119,5.56082151362209,"warm",NA,"fall"
2010-11-11,58753,11,316,2011,6.51287466479579,0.0189,10.6352638126249,"warm",NA,"fall"
2010-11-12,58754,11,317,2011,6.31465674021505,0.0188,10.2570232362661,"warm",NA,"fall"
2010-11-13,58755,11,318,2011,5.52178504189208,0.0192,9.15997877029394,"warm",NA,"fall"
2010-11-14,58756,11,319,2011,8.52337075697188,0.0184,13.5501138946036,"warm",NA,"fall"
2010-11-15,58757,11,320,2011,4.72891334356912,0.0223302816901408,9.12366435313417,"warm",NA,"fall"
2010-11-16,58758,11,321,2011,5.80495350557886,0.0227,11.3851392114217,"warm",NA,"fall"
2010-11-17,58759,11,322,2011,13.7336704888085,0.0198,23.4944647786145,"warm",NA,"fall"
2010-11-18,58760,11,323,2011,8.3817865251285,0.0129,9.34200398944722,"warm",NA,"fall"
2010-11-19,58761,11,324,2011,9.03307399160808,0.0145,11.3166350966866,"warm",NA,"fall"
2010-11-20,58762,11,325,2011,13.337234639647,0.0085,9.79486511935679,"warm",NA,"fall"
2010-11-21,58763,11,326,2011,15.4893149636665,0.0097,12.9812850847496,"warm",NA,"fall"
2010-11-22,58764,11,327,2011,12.4310955558494,0.00585836802664446,6.29216058878351,"warm",NA,"fall"
2010-11-23,58765,11,328,2011,17.9811974441101,0.0057,8.85538011727535,"warm",NA,"fall"
2010-11-24,58766,11,329,2011,5.94653773742224,0.0031,1.59272066759117,"warm",NA,"fall"
2010-11-25,58767,11,330,2011,17.8396132122667,0.003,4.62402774461954,"warm",NA,"fall"
2010-11-26,58768,11,331,2011,49.8376496088721,0.0033,14.2097106564816,"warm",NA,"fall"
2010-11-27,58769,11,332,2011,138.752547206519,0.00448097312999274,53.7188920488399,"warm",NA,"fall"
