"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc","STATION","PRCP","SNWD","TMAX","TMIN"
2010-04-19,2.31914971759468,58547,4,110,2010.29668949772,1924,2010,"A",932,0.841200617463521,2.72529419979685,7.93787276355553,-2.60133657377722,0.601717465296392,0.0889971647158344,17.832765549668,0.0845337188063434,48.968977155476,7.19777116232734,0.0359215862473139,"USC00332098",0,0,57,33
2010-04-20,2.20871401675683,58548,4,111,2010.29942922374,1924,2010,"A",933,0.792410453294089,2.56752891288565,7.91238760182372,-2.59172392543518,0.60196081502276,0.0898770594768292,17.1514990988375,0.0878806600887612,121.095332567838,8.56839680804579,0.0449,"USC00332098",0,0,63,33
2010-04-21,2.16057537793008,58549,4,112,2010.30216894977,1924,2010,"A",934,0.770374564894909,2.47893763638935,7.85792486730796,-2.58511140056755,0.601911854073307,0.09046791757434,16.887982049602,0.0879867492939965,161.445783855863,9.7443678004949,0.0522,"USC00332098",0,0,65,41
2010-04-22,2.15774369329321,58550,4,113,2010.3049086758,1924,2010,"A",935,0.769063089297098,2.42068583814522,7.45412663809063,-2.58097278669057,0.601651061444558,0.0908203768200081,16.9315570344285,0.0871187444160748,98.5554417643921,9.6756679597177,0.0519,"USC00332098",0.01,0,71,41
2010-04-23,2.09544663128212,58551,4,114,2010.30764840183,1924,2010,"A",936,0.739766719808667,2.31146371643746,7.16057533073534,-2.57323488105307,0.60165112925161,0.0915197769601578,16.5693434394402,0.0859469844313439,47.4292916897432,9.16095740050444,0.0506,"USC00332098",0,0,66,41
2010-04-24,2.88831832960509,58552,4,115,2010.31038812785,1924,2010,"A",937,1.06067443988877,2.33249908802562,7.04825184013958,-2.60977083267814,0.59562607291914,0.0878704472953464,21.9281319550438,0.0858002623300783,43.6830173111421,11.0051860321945,0.0441,"USC00332098",0.41,0,66,41
2010-04-25,6.3712904329524,58553,4,116,2010.31312785388,1924,2010,"A",938,1.85180202880892,2.88589117134492,7.03881289135002,-2.67787055865319,0.54905101951176,0.0799506612140083,44.011199482649,0.0881280782247099,79.1236103322679,20.422789205403,0.0371,"USC00332098",0.59,0,63,51
2010-04-26,37.9445741340277,58554,4,117,2010.31586757991,1924,2010,"A",939,3.63612651954945,7.97523751654963,7.8807671233787,-2.42108036769636,0.355837489067667,0.0948933939667502,311.099566078153,0.0912908927750189,218.914563701631,452.254999223331,0.137949442860845,"USC00332098",1.46,0,66,46
2010-04-27,31.4316994692319,58555,4,118,2010.31860730594,1924,2010,"A",940,3.44781692091088,12.1499497240461,8.44616015587329,-2.46439861628999,0.372164018846318,0.0913717764152195,248.138226684261,0.0911187160110926,158.826253313648,415.840018383358,0.153124497148004,"USC00332098",0.05,0,64,39
2010-04-28,12.289511324006,58556,4,119,2010.32134703196,1924,2010,"A",941,2.5087461607049,13.5969405734855,7.58155244674967,-2.64127457647333,0.486171571686043,0.0803619223707746,85.3293964315269,0.0901444469435602,92.7402233315177,101.194960266325,0.0953038680844506,"USC00332098",0.01,0,55,35
2010-04-29,7.07921159216934,58557,4,120,2010.32408675799,1924,2010,"A",942,1.95716254446674,14.3000074161821,7.03975678622898,-2.65857026906732,0.540575610889474,0.0812428127561862,49.6916693433247,0.0886252077385705,108.564411937181,51.7011920988262,0.0845282584478277,"USC00332098",0,0,61,35
2010-04-30,5.29525027094266,58558,4,121,2010.32682648402,1924,2010,"A",943,1.66681024345908,14.7571222218479,6.85664117971153,-2.63911986469132,0.564096437354238,0.0839030220539975,38.3864400228388,0.0901567056617771,133.022550742845,32.208677488025,0.0704,"USC00332098",0,0,71,40
2010-05-01,4.33247749440764,58559,5,122,2010.32956621005,1925,2010,"A",944,1.46613954799693,14.9634306739625,6.75753221742116,-2.61812984514118,0.57628206156833,0.0862916520933256,32.3012137521243,0.089812598482668,116.937630178273,24.4809240308,0.0654,"USC00332098",0.1,0,80,56
2010-05-02,4.70059649720044,58560,5,123,2010.33230593607,1925,2010,"A",945,1.54768941496104,14.7247601117122,6.72827147617353,-2.62118178490405,0.572807706332377,0.0858433994177586,34.8637117775813,0.0926607870785513,166.74206751801,28.3885944613325,0.0699,"USC00332098",0.37,0,73,62
2010-05-03,8.01366752233569,58561,5,124,2010.3350456621,1925,2010,"A",946,2.08114852424774,10.4489163100419,6.8424827565272,-2.63884205512862,0.53085927666451,0.082482503395741,57.1093077850612,0.0897249990375976,123.077532619673,45.0239275661939,0.065027688172043,"USC00332098",0.8,0,74,56
2010-05-04,8.04198436870437,58562,5,125,2010.33778538813,1925,2010,"A",947,2.0846758647657,7.10752843853802,6.99161814740223,-2.63259357463934,0.530664039370971,0.0829983048548774,57.6695004714908,0.0897548562516176,111.413425681911,62.1175739813715,0.0894,"USC00332098",0.23,0,74,52
2010-05-05,5.49346819552341,58563,5,126,2010.34052511416,1925,2010,"A",948,1.70355978566783,6.13666513446908,7.082232055782,-2.61153169386515,0.560998336470037,0.0861580950939254,40.8937036480151,0.0911244912039593,137.909677777747,44.2835063402976,0.0933,"USC00332098",0,0,75,53
2010-05-06,6.3712904329524,58564,5,127,2010.34326484018,1925,2010,"A",949,1.85180202880892,6.03553354029523,7.22664797226225,-2.61117357899021,0.549251199846094,0.0856582212331271,47.1530942305641,0.0934070289042992,177.221997925009,47.1571855385573,0.0856656534954407,"USC00332098",0.12,0,82,52
2010-05-07,5.69168612010415,58565,5,128,2010.34600456621,1925,2010,"A",950,1.73900653466357,6.09216723303259,7.31254240624724,-2.60108972052653,0.558155033537559,0.0869310865105334,42.7493772141906,0.0944011086351901,158.793594887733,44.0203754512678,0.089515668202765,"USC00332098",0,0,68,52
2010-05-08,11.2984217011023,58566,5,129,2010.34874429224,1925,2010,"A",951,2.42466304349436,7.08730211970325,7.26817934693631,-2.58521495565277,0.496467377422904,0.0855353521358302,83.4982109668415,0.0925498794252378,90.4748110417583,82.7801570343531,0.084799779537846,"USC00332098",0.68,0,81,47
2010-05-09,9.31624245529485,58567,5,130,2010.35148401826,1925,2010,"A",952,2.23175937736987,7.74668011371673,7.07468089675035,-2.59577578856647,0.517271118462023,0.0855054275008585,68.8253149879171,0.0929710924204992,97.4090602102729,106.845054726544,0.132739415465801,"USC00332098",0.02,0,50,37
2010-05-10,4.84218072904383,58568,5,131,2010.35422374429,1925,2010,"A",953,1.57736518310716,7.2936105718179,6.96424519591251,-2.57830793225803,0.570700667529073,0.0894910129656986,37.4398552862021,0.0932179285305615,162.2171510037,60.1515269223814,0.143777828054299,"USC00332098",0,0,56,35
2010-05-11,11.1285206228902,58569,5,132,2010.35696347032,1925,2010,"A",954,2.40951123847376,7.73454432241587,7.15019248706682,-2.56739039242698,0.498457972346172,0.0871212304989096,83.7674274498065,0.0946287386750892,156.337115118334,129.337353632033,0.134515643382353,"USC00332098",0.35,0,58,35
2010-05-12,33.6970471787261,58570,5,133,2010.35970319635,1925,2010,"A",955,3.51741021271007,11.763627034302,8.13089926630201,-2.37325705622457,0.367932546819769,0.0999902259974692,291.114031350084,0.0973236752325628,144.243259468565,379.628007098169,0.130392513368984,"USC00332098",0.88,0,58,43
2010-05-13,42.7584380167028,58571,5,134,2010.36244292237,1925,2010,"A",956,3.75556655641347,16.9617909748377,9.4457448326876,-2.31531490354109,0.347241505082032,0.105103915085193,388.288446204932,0.0967701156722432,107.485705187301,452.518832723519,0.122490126692879,"USC00332098",0.49,0,50,37
2010-05-14,31.1485310055451,58572,5,135,2010.3651826484,1925,2010,"A",957,3.43876708539096,20.5984831013293,10.3913387224256,-2.38082878899494,0.375044969863353,0.0994199678136151,267.562306081096,0.0957301708811479,101.267996527944,300.261399138728,0.111570194902549,"USC00332098",0.18,0,82,47
2010-05-15,16.2255529692521,58573,5,136,2010.36792237443,1925,2010,"A",958,2.78658734331924,21.3023589967793,10.846673612034,-2.50419747781808,0.457250592139213,0.0908831753253668,127.408012582081,0.0948283921145594,115.322370715357,161.34091431761,0.115088323771127,"USC00332098",0,0,71,47
2010-05-16,8.63663814244659,58574,5,137,2010.37066210046,1925,2010,"A",959,2.15601340321191,21.2052726663724,11.039228167341,-2.55701520256979,0.526139119089555,0.0891087050833486,66.4934089950899,0.0956562914653738,117.819913689101,80.5901978347976,0.108,"USC00332098",0,0,69,48
2010-05-17,11.6948575502637,58575,5,138,2010.37340182648,1925,2010,"A",960,2.45914921956553,22.1842264979752,11.3376877280668,-2.52486572100976,0.493890378645796,0.0905259716606909,91.4706728499738,0.0957931571606602,77.6584970471773,112.75451205812,0.111589993220339,"USC00332098",0,0,63,51
2010-05-18,56.6336927373547,58576,5,139,2010.37614155251,1925,2010,"A",961,4.03660408614658,28.6849653714702,13.1422259576547,-2.23502274957351,0.325015401423631,0.112930945399161,552.588174340566,0.0990652943957556,94.577356554438,636.066291983965,0.129991141732283,"USC00332098",1.01,0,58,51
2010-05-19,48.4218072904383,58577,5,140,2010.37888127854,1925,2010,"A",962,3.8799502761012,30.7885025302862,14.6789812100829,-2.25966143822067,0.336940998373115,0.110580294695022,462.62860299437,0.102809537854816,147.939865296482,464.388657385767,0.111000993571011,"USC00332098",0.07,0,56,47
2010-05-20,26.7311029720314,58578,5,141,2010.38162100457,1925,2010,"A",963,3.28582779275,28.4988832381903,15.4963941752587,-2.37649823611854,0.39070532524007,0.100418064014114,231.922276653311,0.105341919900751,157.179238804834,252.358116398288,0.109266405334775,"USC00332098",0,0,71,47
2010-05-21,11.6099070111577,58579,5,142,2010.38436073059,1925,2010,"A",964,2.45185878630285,25.7076512389921,15.8113718963663,-2.49222296479924,0.494638201123264,0.0937813986854848,94.0717426851176,0.104310255815911,110.526518712948,116.760370414933,0.1164,"USC00332098",0.49,0,78,47
2010-05-22,14.9512948826616,58580,5,143,2010.38710045662,1925,2010,"A",965,2.70479791031076,25.5256143694792,16.2378236026785,-2.46287839918561,0.46782832917265,0.0953417632736002,123.161715417875,0.103096319049039,90.4991516884994,112.127534998419,0.0868,"USC00332098",0.17,0,73,59
2010-05-23,11.2701048547336,58581,5,144,2010.38984018265,1925,2010,"A",966,2.42215363188894,25.9018238998059,16.5436455434603,-2.47734223310631,0.497717467851141,0.0954330756329696,92.9267224410201,0.103372923995705,74.8964267780142,113.050872602027,0.1161,"USC00332098",0,0,76,57
2010-05-24,7.05089474580066,58582,5,145,2010.39257990868,1925,2010,"A",967,1.95315452306921,25.2384006420254,16.6823980906668,-2.48830400772197,0.540715662624782,0.0965244690718587,58.8024465252452,0.104284258395509,50.7994795569837,92.7199483557944,0.15220019431625,"USC00332098",0,0,85,58
2010-05-25,4.78554703630647,58583,5,146,2010.3953196347,1925,2010,"A",968,1.56560034152757,17.8315226847328,16.6295399774453,-2.47593830097817,0.568601768502328,0.099185625259876,41.0104058405706,0.106307851823678,48.0480800717848,96.2974573708992,0.2329,"USC00332098",0,0,87,63
2010-05-26,4.13425956982689,58584,5,147,2010.39805936073,1925,2010,"A",969,1.41930824831283,11.5047301532169,15.5025294919719,-2.45714015204398,0.57220344300861,0.101292405311731,36.1816498953337,0.109247707289307,159.817630932426,104.981087886232,0.2939,"USC00332098",0,0,85,63
2010-05-27,5.94653773742224,58585,5,148,2010.40079908676,1925,2010,"A",970,1.78280915732197,8.53550654827274,14.6530241009116,-2.46159342077635,0.552439454648524,0.099810943894752,51.2809526428886,0.110251050251072,179.045295945006,138.977722768843,0.2705,"USC00332098",0,0,89,64
2010-05-28,8.35346967875982,58586,5,149,2010.40353881279,1925,2010,"A",971,2.12267698294432,8.07030121507304,14.5218227127367,-2.45505810427281,0.527944642059518,0.0991920463558999,71.590845738944,0.110981014916223,160.936562870146,142.110562730211,0.1969,"USC00332098",0,0,88,64
2010-05-29,4.81386388267515,58587,5,150,2010.40627853881,1925,2010,"A",972,1.57150006365476,6.62209678650355,14.4463111224202,-2.4442754971566,0.566957501782875,0.102323972320827,42.5583654929639,0.109428807129082,153.223395780953,83.641077516036,0.2011,"USC00332098",0,0,88,63
2010-05-30,3.70950687429673,58588,5,151,2010.40901826484,1925,2010,"A",973,1.31089894980565,5.54201136072685,14.3934530091987,-2.41936284231144,0.573224486294723,0.105246448029053,33.731633300465,0.108564258289986,85.0410642501908,55.9595433817909,0.1746,"USC00332098",0,0,86,60
2010-05-31,7.67386536591156,58589,5,152,2010.41175799087,1925,2010,"A",974,2.0378204474842,5.63100716359984,14.5048326049155,-2.42866078437795,0.533601457518268,0.102127480279882,67.7127629227052,0.107485444079792,73.7108686803232,98.36947566351,0.148365333983423,"USC00332098",0,0,88,62
2010-06-01,19.3404060698066,58590,6,153,2010.4144977169,1926,2010,"A",975,2.96219648617529,7.71027273981415,14.9928262573357,-2.33910812478637,0.434720707456013,0.10650342047796,177.968396148518,0.107452409145134,93.055774664392,238.235920929039,0.142569922574822,"USC00332098",2.75,0,83,64
2010-06-02,15.4326812709292,58591,6,154,2010.41723744292,1926,2010,"A",976,2.73648742126774,9.32433298282876,15.2401267156222,-2.36694211448075,0.464705759749835,0.104878987031565,139.843927774891,0.10948750815164,197.884481147126,190.828038539855,0.143115626811463,"USC00332098",0,0,82,64
2010-06-03,7.33406320948743,58592,6,155,2010.41997716895,1926,2010,"A",977,1.99252968830404,9.5225509074095,15.2165293436483,-2.40287002172345,0.536322555996726,0.10485723411683,66.4441559698913,0.110444941896242,150.103398411612,91.123605049651,0.143804508444513,"USC00332098",0,0,84,65
2010-06-04,4.92713126814986,58593,6,156,2010.42271689498,1926,2010,"A",978,1.59475692581903,9.03307399160808,15.1976514460691,-2.39638643721762,0.563413865526416,0.107009395367689,45.5543427947287,0.110602445034069,83.6784170451062,61.3385630411136,0.144087306304241,"USC00332098",0.11,0,80,61
2010-06-05,24.8621911116987,58594,6,157,2010.425456621,1926,2010,"A",979,3.21334822023961,11.8971207386114,15.8140148020273,-2.2683427340814,0.401698810644702,0.112510174006222,241.682352320433,0.111761571798552,94.4002051100637,297.263611182292,0.138384868811167,"USC00332098",0.2,0,86,63
2010-06-06,58.8990404468489,58595,6,158,2010.42819634703,1926,2010,"A",980,4.07582479929986,19.7813398204046,17.5875932795855,-2.11772492742163,0.324428666310971,0.127038140971742,646.481485732647,0.115014252759185,134.825025431751,754.320496405651,0.148229262051729,"USC00332098",0.21,0,77,64
2010-06-07,41.0594272345822,58596,6,159,2010.43093607306,1926,2010,"A",981,3.71502046201912,24.5507058016433,18.5796267973682,-2.16938785477202,0.353415273065416,0.121858009332338,432.295493800218,0.114780280799996,73.6296206120249,501.247496441618,0.141294607450666,"USC00332098",0,0,73,54
2010-06-08,10.5905005418853,58597,6,160,2010.43367579909,1926,2010,"A",982,2.35995742401903,23.3007192976545,18.6221020669212,-2.34317906115216,0.503533966663045,0.109162973316862,99.8862216249057,0.115297801451696,50.252317964386,132.609398565171,0.144925255972696,"USC00332098",0,0,72,52
2010-06-09,26.7311029720314,58598,6,161,2010.43641552511,1926,2010,"A",983,3.28582779275,24.9147795406691,19.3517328083541,-2.22740348344408,0.392463205681731,0.116493766879097,269.050194263085,0.117448049773176,95.7360117979002,268.395797111184,0.116210424993882,"USC00332098",0.52,0,70,52
2010-06-10,45.3069541898838,58599,6,162,2010.43915525114,1926,2010,"A",984,3.81346053483237,30.3394782521543,20.4910139272539,-2.13307932296912,0.345071733549339,0.125851676799501,492.649011833046,0.119574014793889,148.918259648362,484.601281791351,0.12379581086686,"USC00332098",0,0,81,60
2010-06-11,18.6324849105897,58600,6,163,2010.44189497717,1926,2010,"A",985,2.92490655792981,32.29738591536,19.9888618516493,-2.26352183072439,0.439496199182489,0.114770656274319,184.763161832521,0.119261690115487,134.945292563001,192.159658027491,0.119365190780049,"USC00332098",0,0,81,62
2010-06-12,8.91980660613337,58601,6,164,2010.4446347032,1926,2010,"A",986,2.18827426543013,30.0199024145649,18.860907471297,-2.31947129115088,0.519524032117064,0.112787811150862,86.9223280027488,0.120184186679643,114.141224299727,89.5520039874651,0.1162,"USC00332098",0,0,85,65
2010-06-13,17.3015931312619,58602,6,165,2010.44737442922,1926,2010,"A",987,2.85079858577609,24.0774099409097,18.3993428754876,-2.25717053020338,0.448469379062529,0.116080089811259,173.52320986553,0.120155328178038,77.9434033197764,158.903367827311,0.1063,"USC00332098",0.1,0,88,68
2010-06-14,15.5176318100352,58603,6,166,2010.45011415525,1926,2010,"A",988,2.74197691355251,20.4285820231172,18.3757455035137,-2.26363737761641,0.462248863648262,0.116061017468833,155.605720600461,0.124861887037817,148.546029603656,147.558483870576,0.110058857142857,"USC00332098",0.26,0,80,68
2010-06-15,24.3241710306938,58604,6,167,2010.45285388128,1926,2010,"A",989,3.19147054858875,22.3905349500899,18.8986632664553,-2.19416424273375,0.403541067002841,0.121349808668489,255.029774451348,0.127118172777498,153.954485571778,267.567752326769,0.127315705080174,"USC00332098",0.11,0,83,67
2010-06-16,35.9623948882202,58605,6,168,2010.45559360731,1926,2010,"A",990,3.58247380605713,23.7092909381169,19.7075811777205,-2.12813863374063,0.364331698170046,0.127709543157229,396.812824302049,0.13113912977361,189.204119699841,451.639732975806,0.145354939249868,"USC00332098",0.1,0,81,67
2010-06-17,15.2627801927171,58606,6,169,2010.45833333333,1926,2010,"A",991,2.72541719751349,19.4172660813788,18.3285507595659,-2.23919522401959,0.462845956107299,0.119098064364991,157.055118720273,0.131039239614045,215.571730905115,199.446488329004,0.151244294983383,"USC00332098",0,0,81,61
2010-06-18,6.8809936675886,58607,6,170,2010.46107305936,1926,2010,"A",992,1.92876306994505,17.7384816180929,16.9438569721376,-2.27149202614386,0.533666536929353,0.119518355195192,71.0557959103536,0.131702635729704,204.829313524828,87.5130279438852,0.1472,"USC00332098",0,0,81,61
2010-06-19,4.95544811451854,58608,6,171,2010.46381278539,1926,2010,"A",993,1.60048760052801,17.1721446907193,16.2180018102205,-2.26926223027097,0.553485340764271,0.121041978616513,51.8242099431855,0.130901208067502,146.860864460472,66.1921008627945,0.1546,"USC00332098",0.63,0,89,64
2010-06-20,3.76614056703409,58609,6,172,2010.46655251142,1926,2010,"A",994,1.32605075482625,15.2385086101154,15.9565429287497,-2.25523574225638,0.558719948432157,0.123056275260296,40.0418406967029,0.133734757310682,121.846262793256,48.09331374978,0.1478,"USC00332098",0,0,85,63
2010-06-21,3.05821940781715,58610,6,173,2010.46929223744,1926,2010,"A",995,1.11783285372872,13.4585925526556,15.5601070795882,-2.24220784122841,0.561253045113712,0.124792733189117,32.9740034624788,0.136541590287757,116.501778371884,40.9909049970653,0.155133333333333,"USC00332098",0,0,83,62
2010-06-22,2.7382390438511,58611,6,174,2010.47203196347,1926,2010,"A",996,1.00731502906375,10.3748879831067,15.2757115525588,-2.23202535774906,0.562122786930373,0.126093815496148,29.8317607585669,0.135444348936103,83.2510466482027,34.3756338973832,0.1453,"USC00332098",0.22,0,83,69
2010-06-23,4.10594272345822,58612,6,175,2010.4747716895,1926,2010,"A",997,1.41243536902507,5.82396624528354,15.1775464851474,-2.23212946142046,0.554705937754314,0.125645627012866,44.5732198244198,0.134029873658243,67.9772189740466,46.5436528114508,0.1312,"USC00332098",0,0,88,70
2010-06-24,5.21029973183663,58613,6,176,2010.47751141553,1926,2010,"A",998,1.65063738421348,4.3878976080149,15.1917049083317,-2.22435898127591,0.546367287557132,0.126072755268264,56.7541592322748,0.138946021968752,94.899272601235,40.1551547972971,0.0892,"USC00332098",0.35,0,87,67
2010-06-25,3.53960579608467,58614,6,177,2010.48025114155,1926,2010,"A",999,1.2640153639068,3.91055648351434,15.1718831158736,-2.21301864985637,0.555298680877082,0.128023996309275,39.1525470179338,0.142369335485972,92.2368374720534,30.7656872426406,0.1006,"USC00332098",0,0,82,61
2010-06-26,2.54002111927036,58615,6,178,2010.48299086758,1926,2010,"A",1000,0.932172395669248,3.56549548419317,15.0583325619352,-2.19607803912677,0.558346785843404,0.13034303165405,28.6047981922474,0.145138640490616,57.2229388217236,20.1681740903857,0.0919,"USC00332098",0,0,83,62
2010-06-27,4.02099218435218,58616,6,179,2010.48573059361,1926,2010,"A",1001,1.39152868420576,3.60190285809576,14.913916645455,-2.19821986871511,0.551581105742373,0.129604563159204,45.0264040288882,0.149411990873125,123.750159550123,31.718873067669,0.0913,"USC00332098",0,0,89,60
2010-06-28,24.6356563407493,58617,6,180,2010.48847031963,1926,2010,"A",1002,3.20419483825313,6.68439384851464,15.5746430607241,-2.09068595100919,0.398729658651183,0.134200703433674,285.648976265369,0.157036276636258,230.738128501031,298.30317329875,0.140145769876658,"USC00332098",0.99,0,89,60
2010-06-29,33.9802156424128,58618,6,181,2010.49121004566,1926,2010,"A",1003,3.52577846238059,11.1475333625949,16.583666686328,-2.04215550276247,0.367271574727771,0.139118993932219,408.438150949928,0.157589944589757,165.617772416372,563.554308005805,0.191953440621532,"USC00332098",0,0,83,61
2010-06-30,15.0645622681364,58619,6,182,2010.49394977169,1926,2010,"A",1004,2.71234511594614,12.713050440406,16.8300232497355,-2.12725894488344,0.458650360354133,0.132594327252968,172.581883139865,0.149174783632308,110.662150062322,234.073199825289,0.179837987012987,"USC00332098",0,0,74,52
2010-07-01,5.83327035194753,58620,7,183,2010.49668949772,1927,2010,"A",1005,1.76357779539408,12.802046243279,16.3797853924735,-2.1595897045401,0.534269439703663,0.13320683543463,67.1355202018391,0.154498141523868,101.412023622438,72.7264147783129,0.1443,"USC00332098",0,0,74,54
2010-07-02,3.82277425977144,58621,7,184,2010.49942922374,1927,2010,"A",1006,1.34097640504293,12.8424988809486,15.9927884921016,-2.15622917493489,0.547975577121891,0.134533639280063,44.4348057582606,0.159379493479677,82.9913089985992,46.5375363726352,0.1409,"USC00332098",0,0,76,54
2010-07-03,2.86000148323641,58622,7,185,2010.50216894977,1927,2010,"A",1007,1.05082214344576,12.8882103615152,15.8436531012266,-2.14868727719719,0.550992244599675,0.13580525038602,33.5580379950508,0.164144707707124,79.0205467840862,37.1891712868197,0.1505,"USC00332098",0,0,80,54
2010-07-04,2.290832871226,58623,7,186,2010.5049086758,1927,2010,"A",1008,0.828915450668944,12.6410447453543,15.7557764879958,-2.12899746946014,0.550107744307686,0.138517388371928,27.4164641152235,0.171229170499458,72.4422668267186,26.6213106299431,0.1345,"USC00332098",0,0,91,54
2010-07-05,1.95386239943874,58624,7,187,2010.50764840183,1927,2010,"A",1009,0.669808131201757,9.40078846802419,14.9921655309204,-2.10942222349767,0.548492719419172,0.141177342184214,23.8326710872118,0.154722214906738,74.9936187447979,16.2820824559948,0.09645,"USC00332098",0,0,92,54
2010-07-06,1.6848523589363,58625,7,188,2010.51038812785,1927,2010,"A",1010,0.521677939156082,4.78716514181325,13.08502592799,-2.09117566927504,0.547173225724341,0.143689961661086,20.9171264423168,0.144404135140835,66.0856573141226,14.236867644823,0.0978,"USC00332098",0,0,92,63
2010-07-07,1.48946611899243,58626,7,189,2010.51312785388,1927,2010,"A",1011,0.398417746348162,2.84786569193555,11.766027224137,-2.07520223286466,0.546146617929651,0.145921810279941,18.7786591862988,0.147125224539957,55.3423921601767,9.22706387122382,0.0717,"USC00332098",0,0,90,67
2010-07-08,1.63671372010955,58627,7,190,2010.51586757991,1927,2010,"A",1012,0.492690402282829,2.24835760167298,11.4675676634112,-2.07680904283245,0.545624110370869,0.145699885212375,20.6037216989695,0.150339654970522,86.2111672033634,6.7170731073296,0.0475,"USC00332098",0,0,93,68
2010-07-09,6.14475566200299,58628,7,191,2010.51860730594,1927,2010,"A",1013,1.81559898014496,2.5800692305632,10.7813560864102,-2.09811914220254,0.522302926424853,0.140988473084918,74.8517516581571,0.152446582149787,207.612256917231,68.221535261822,0.1285,"USC00332098",1.06,0,91,66
2010-07-10,6.65445889663918,58629,7,192,2010.52134703196,1927,2010,"A",1014,1.89528714074866,3.12213457533503,9.49293957663539,-2.08817193398687,0.516750278650702,0.142018503306238,81.6528636990928,0.155477133109118,250.359570561195,80.4348402888805,0.1399,"USC00332098",0,0,83,64
2010-07-11,3.79445741340277,58630,7,193,2010.52408675799,1927,2010,"A",1015,1.33354142655541,3.33693808136028,8.9983386600625,-2.09334918227936,0.537209464468421,0.14277693206884,46.8081493935708,0.156010160722927,254.597775046623,48.5622511057184,0.148127394845981,"USC00332098",0,0,85,64
2010-07-12,2.00766440753922,58631,7,194,2010.52682648402,1927,2010,"A",1016,0.69697206014258,3.34462408251749,8.76793392010936,-2.06761133043237,0.542296074977356,0.146882722222526,25.4786008454181,0.162069883443261,214.721208834084,26.8606224150436,0.15485,"USC00332098",0.02,0,85,67
2010-07-13,1.47247601117122,58632,7,195,2010.52956621005,1927,2010,"A",1017,0.386945345185925,3.31428460426534,8.240296682773,-2.03760408090655,0.542183546048053,0.151301137997276,19.2488223885606,0.162107470406535,257.348652387232,18.1927356132227,0.143,"USC00332098",0,0,85,68
2010-07-14,1.17231743966324,58633,7,196,2010.53230593607,1927,2010,"A",1018,0.158982507435766,3.26897765007545,7.76211953709394,-1.98612513542135,0.540889082484108,0.159364230264021,16.1417202967025,0.164780227306993,283.890574442376,13.218113595691,0.1305,"USC00332098",0,0,85,67
2010-07-15,1.0533866849148,58634,7,197,2010.5350456621,1927,2010,"A",1019,0.0520103878835986,3.1856452164762,6.98642672556797,-1.95974763659727,0.540219018317714,0.16352490104232,14.8828279746231,0.172640426568874,211.038858904689,8.26394494955878,0.0908,"USC00332098",0,0,88,69
2010-07-16,0.903307399160808,58635,7,198,2010.53778538813,1927,2010,"A",1020,-0.101692363604703,2.43686689321303,5.81779047593266,-1.92482673926792,0.539671767646322,0.169107753059751,13.1981429889503,0.171201946875434,113.930464631798,4.19886184966717,0.0538,"USC00332098",0,0,93,70
2010-07-17,0.784376644412363,58636,7,199,2010.54052511416,1927,2010,"A",1021,-0.24286596020221,1.59828371432349,5.3351770243225,-1.88252156206638,0.538332877394863,0.17649099740471,11.9608199694689,0.174079348775474,116.49583068755,4.01876942517963,0.0593,"USC00332098",0,0,88,67
2010-07-18,0.826851913965379,58637,7,200,2010.54326484018,1927,2010,"A",1022,-0.190129664121266,1.17434007154672,5.13337229920173,-1.89798086770944,0.539146259909204,0.173523182409479,12.3964970825642,0.174899129024521,132.263419398817,6.60820049641131,0.0925,"USC00332098",0,0,91,68
2010-07-19,1.04205994636733,58638,7,201,2010.54600456621,1927,2010,"A",1023,0.0411994717793828,1.03639657709359,5.00292602693002,-1.93786527903546,0.538774066700634,0.166929544822432,15.0293311941415,0.174094236539769,130.562709402485,8.2104433309633,0.0911927184466019,"USC00332098",0.08,0,91,68
2010-07-20,1.01374309999865,58639,7,202,2010.54874429224,1927,2010,"A",1024,0.0136495200111522,0.970863304068938,4.9111794446955,-1.92784981287018,0.538477418397081,0.16853706248547,14.7617237539025,0.171292436013701,120.658665053167,8.61860053784452,0.0984,"USC00332098",0,0,91,67
2010-07-21,0.911802453071411,58640,7,203,2010.55148401826,1927,2010,"A",1025,-0.0923319208451396,0.933646877412962,4.83963221287065,-1.90372782502981,0.538460380184377,0.172514359111012,13.5906349674928,0.168098527429024,113.23644311523,10.2177312333145,0.1297,"USC00332098",0,0,91,68
2010-07-22,0.852337075697188,58641,7,204,2010.55422374429,1927,2010,"A",1026,-0.159773201640672,0.904925504667589,4.77676881393218,-1.88706623563278,0.538473028732608,0.1752881305017,12.9085550688596,0.167032920863486,101.387966668084,8.94749368583881,0.1215,"USC00332098",0,0,90,67
2010-07-23,0.829683598602246,58642,7,205,2010.55696347032,1927,2010,"A",1027,-0.186710857372481,0.894407818873509,4.66756017643698,-1.8775819762114,0.538378501924845,0.176891582685389,12.6804134780519,0.167270071064528,70.0375762749984,9.10395219074273,0.127,"USC00332098",0,0,90,67
